name,cod_distrito,distrito,geometry
Everest Tandoori,16,Hortaleza,POINT (-3.6494024 40.4641526)
Everyday,1,Centro,POINT (-3.6998904 40.4228372)
Ex Libris,1,Centro,POINT (-3.6972072 40.420101)
Excalibur,7,Chamberí,POINT (-3.7146245 40.4257675)
Expressio Café Restaurante,3,Retiro,POINT (-3.6900263 40.4129125)
Fa Comida Asia Express,6,Tetuán,POINT (-3.715119 40.4695079)
Faborit,6,Tetuán,POINT (-3.6907229 40.4605055)
Faborit,4,Salamanca,POINT (-3.6829456 40.4368916)
Faborit,4,Salamanca,POINT (-3.673295 40.4261321)
Faborit,6,Tetuán,POINT (-3.6884574 40.4672452)
Fairuz,6,Tetuán,POINT (-3.6950044 40.4630541)
Fairuz,6,Tetuán,POINT (-3.6937476 40.4619463)
Falafelería,1,Centro,POINT (-3.6985201 40.4109907)
Fame Napoletana Pizzeria,8,Fuencarral-El Pardo,POINT (-3.692649 40.509123)
Fan Hua,1,Centro,POINT (-3.7109661 40.4079069)
Fang,2,Arganzuela,POINT (-3.6942438 40.3931425)
Fantastic V,1,Centro,POINT (-3.7020043 40.4246147)
Fantástico,2,Arganzuela,POINT (-3.6976117 40.4080907)
Fanático,4,Salamanca,POINT (-3.6895472 40.4353786)
Fass,5,Chamartín,POINT (-3.678433 40.4514599)
Fathe Pur,3,Retiro,POINT (-3.673555 40.4179706)
Fatiga,4,Salamanca,POINT (-3.6748919 40.428589)
Fatigas del querer,1,Centro,POINT (-3.7016554 40.4155661)
Fatigas del querer,1,Centro,POINT (-3.7016675 40.4155568)
Fayer Madrid,7,Chamberí,POINT (-3.6926755 40.4273732)
Feito Río,2,Arganzuela,POINT (-3.7031479 40.3916974)
Felicidades,2,Arganzuela,POINT (-3.7131547 40.3959958)
Fellina,7,Chamberí,POINT (-3.6944733 40.4307791)
Ferreiro,6,Tetuán,POINT (-3.6981486 40.4502228)
Ferrero,9,Moncloa-Aravaca,POINT (-3.7185848 40.4276196)
Fidela,7,Chamberí,POINT (-3.7040912 40.4362604)
Filandón,8,Fuencarral-El Pardo,POINT (-3.7167503 40.5048209)
Filipino Fast Food,6,Tetuán,POINT (-3.7002737 40.4583971)
Filippo,4,Salamanca,POINT (-3.6837743 40.4351183)
Fina Catalina,7,Chamberí,POINT (-3.7078705 40.4266848)
Finca Astilbe,8,Fuencarral-El Pardo,POINT (-3.6671055 40.5230056)
Finca Lucero,21,Barajas,POINT (-3.582929 40.4705945)
Finca Lucero Celebraciones,21,Barajas,POINT (-3.583035 40.4708871)
Fisher's,4,Salamanca,POINT (-3.6841992 40.4268046)
Fismuler,7,Chamberí,POINT (-3.6975246 40.4281715)
Fit Food,7,Chamberí,POINT (-3.6925087 40.4262427)
Fitz Burger,5,Chamartín,POINT (-3.6798467 40.4434826)
Flash Flash,4,Salamanca,POINT (-3.6824249 40.4306795)
Flavia,4,Salamanca,POINT (-3.6895175 40.4223791)
Flax + Kale,7,Chamberí,POINT (-3.7003718 40.4305995)
Flora Barragán,8,Fuencarral-El Pardo,POINT (-3.7818579 40.5323828)
Flores de Alcachofa,4,Salamanca,POINT (-3.6876867 40.4332642)
Florida,9,Moncloa-Aravaca,POINT (-3.7233583 40.423347)
Florida Norte,1,Centro,POINT (-3.7209429 40.4206062)
Florida Retiro,3,Retiro,POINT (-3.6801294 40.418319)
Focacciamo,1,Centro,POINT (-3.7076311 40.423084)
Fogon Doña Juanita II,11,Carabanchel,POINT (-3.7535641 40.3744359)
Fogones del Perú,4,Salamanca,POINT (-3.6739272 40.4292818)
Fogón & Candela,9,Moncloa-Aravaca,POINT (-3.7187026 40.4274405)
Fogón El Caleyo,18,Villa de Vallecas,POINT (-3.6438896 40.3756986)
Fokacha,7,Chamberí,POINT (-3.7001532 40.4409506)
Fonda La Lechuga,1,Centro,POINT (-3.7065497 40.4143906)
Fonty Bistro,4,Salamanca,POINT (-3.6815711 40.4230072)
Food & Gol,4,Salamanca,POINT (-3.672586 40.438261)
Forta pizza bar,4,Salamanca,POINT (-3.6812351 40.4273787)
Fortino,7,Chamberí,POINT (-3.6961852 40.4255046)
Fortunata,3,Retiro,POINT (-3.664754 40.4177288)
Fortunata,2,Arganzuela,POINT (-3.6974712 40.4007403)
Fortuny Home Club,4,Salamanca,POINT (-3.68997 40.4345811)
Foster Hollywood,7,Chamberí,POINT (-3.7129361 40.4256909)
Foster's Hollywood,1,Centro,POINT (-3.7197439 40.4210103)
Foster's Hollywood,11,Carabanchel,POINT (-3.7392852 40.3634232)
Foster's Hollywood,10,Latina,POINT (-3.7638412 40.3868418)
Foster's Hollywood,2,Arganzuela,POINT (-3.7012806 40.4052363)
Foster's Hollywood,16,Hortaleza,POINT (-3.6662334 40.4864162)
Foster's Hollywood,20,San Blas-Canillejas,POINT (-3.6290387 40.4341765)
Foster's Hollywood,1,Centro,POINT (-3.7098678 40.4178269)
Foster's Hollywood,6,Tetuán,POINT (-3.7084456 40.4791218)
Foster's Hollywood,15,Ciudad Lineal,POINT (-3.6583806 40.4315636)
Foster's Hollywood,11,Carabanchel,POINT (-3.7399929 40.3859529)
Foster's Hollywood,14,Moratalaz,POINT (-3.6587324 40.4115207)
Foster's Hollywood,5,Chamartín,POINT (-3.6849268 40.4635472)
Foster's Hollywood,4,Salamanca,POINT (-3.6786467 40.4233051)
Foster's Hollywood,16,Hortaleza,POINT (-3.6361283 40.4630491)
Foster's Hollywood,4,Salamanca,POINT (-3.6751646 40.4237609)
Foster's Hollywood,1,Centro,POINT (-3.7245009 40.4074431)
Foster's Hollywood,13,Puente de Vallecas,POINT (-3.6787466 40.3926245)
Foster's Hollywood,9,Moncloa-Aravaca,POINT (-3.8158478 40.4682081)
Foster's Hollywood,20,San Blas-Canillejas,POINT (-3.6195351 40.4554493)
Fosters Hollywood,8,Fuencarral-El Pardo,POINT (-3.6900447 40.5100499)
Fragola,5,Chamartín,POINT (-3.6667624 40.4469445)
Francesca’s,3,Retiro,POINT (-3.6781689 40.4172099)
Francisca,1,Centro,POINT (-3.7139366 40.4127045)
Frankie Burgers Ponzano | Hamburguesas Madrid,7,Chamberí,POINT (-3.6990487 40.4404569)
Fratelli,10,Latina,POINT (-3.7603996 40.389427)
Fratelli Figurato,7,Chamberí,POINT (-3.7003327 40.4278553)
Fratelli Figurato,7,Chamberí,POINT (-3.7107689 40.4396636)
Fratelli d'Italia,1,Centro,POINT (-3.7000761 40.4215606)
Fredy's,15,Ciudad Lineal,POINT (-3.6543746 40.4445053)
Freedom Cakes,1,Centro,POINT (-3.7027941 40.4158361)
Freedom Pizza,7,Chamberí,POINT (-3.7010498 40.4299603)
Fresc Co,1,Centro,POINT (-3.7085709 40.4175061)
Fresno,4,Salamanca,POINT (-3.6691725 40.4360498)
Frida,1,Centro,POINT (-3.6970414 40.4239946)
Frida Frijol,7,Chamberí,POINT (-3.7018768 40.4305387)
Frutas Prohibidas,7,Chamberí,POINT (-3.7103886 40.4274218)
Fu Li Hua,19,Vicálvaro,POINT (-3.6242554 40.3975443)
Fuente Dé,15,Ciudad Lineal,POINT (-3.64251 40.4410342)
Fuente de Canalejas,18,Villa de Vallecas,POINT (-3.6184746 40.3718936)
Fuente de la Fama,1,Centro,POINT (-3.6978097 40.4115676)
Fuentearcos,19,Vicálvaro,POINT (-3.573722 40.393024)
Fuku,4,Salamanca,POINT (-3.6874096 40.4311225)
Fénix,1,Centro,POINT (-3.6898564 40.4203325)
GB-2,10,Latina,POINT (-3.7452458 40.4007505)
GIOIA,1,Centro,POINT (-3.6984045 40.4221287)
GROSSO - Neapolitano,1,Centro,POINT (-3.7050144 40.4233996)
Gabaldón,6,Tetuán,POINT (-3.7123108 40.4467238)
Gabriel,7,Chamberí,POINT (-3.7112359 40.4261885)
Gaeta,8,Fuencarral-El Pardo,POINT (-3.6716887 40.5008748)
Gago III,6,Tetuán,POINT (-3.6919696 40.4655582)
Gago Restaurante,6,Tetuán,POINT (-3.6956647 40.4640846)
Gainza,17,Villaverde,POINT (-3.6938322 40.3478745)
Galerna,19,Vicálvaro,POINT (-3.5621477 40.4065242)
Galicia Las Tablas,8,Fuencarral-El Pardo,POINT (-3.6768855 40.5120278)
Gallardo,17,Villaverde,POINT (-3.6995041 40.3548451)
Gallego O'tonel,15,Ciudad Lineal,POINT (-3.6419847 40.4369532)
Gallinejas y Entresijos,14,Moratalaz,POINT (-3.6444665 40.3946055)
Ganesha,21,Barajas,POINT (-3.5787554 40.4743506)
Ganges,5,Chamartín,POINT (-3.6783842 40.457659)
Gangnam,1,Centro,POINT (-3.7091194 40.4240846)
Gangnam,3,Retiro,POINT (-3.6716325 40.4027501)
Ganz,1,Centro,POINT (-3.6948323 40.4112111)
Garden,8,Fuencarral-El Pardo,POINT (-3.6756054 40.5053137)
Gastromaquia,1,Centro,POINT (-3.6990772 40.4218535)
GatoGato,1,Centro,POINT (-3.6962005 40.410177)
Gaudium,7,Chamberí,POINT (-3.6991118 40.4331698)
Gauranga,1,Centro,POINT (-3.7134616 40.4128817)
Gave mix,16,Hortaleza,POINT (-3.6120856 40.4922692)
Gayagum,1,Centro,POINT (-3.707515 40.4167991)
Gaytán,5,Chamartín,POINT (-3.6783597 40.4498245)
Gaztelu,20,San Blas-Canillejas,POINT (-3.6181241 40.4381487)
Gaztelubide,9,Moncloa-Aravaca,POINT (-3.8110227 40.467595)
Gaztelupe,6,Tetuán,POINT (-3.6981758 40.4499827)
Generación Beat,1,Centro,POINT (-3.7079469 40.4133997)
Gerardo,4,Salamanca,POINT (-3.6729039 40.428497)
Gianna,7,Chamberí,POINT (-3.7006663 40.4292633)
Gilán,2,Arganzuela,POINT (-3.7030155 40.390988)
Ginkgo Restaurante & Sky Bar,1,Centro,POINT (-3.7117831 40.4226355)
Ginos,13,Puente de Vallecas,POINT (-3.6784386 40.3928173)
Ginos,16,Hortaleza,POINT (-3.6712698 40.4763551)
Ginos,20,San Blas-Canillejas,POINT (-3.5871421 40.4479137)
Ginos,6,Tetuán,POINT (-3.7084776 40.479717)
Ginos,6,Tetuán,POINT (-3.6861973 40.4754148)
Ginos,4,Salamanca,POINT (-3.6784724 40.4218423)
Ginos,7,Chamberí,POINT (-3.713189 40.4427337)
Ginos,20,San Blas-Canillejas,POINT (-3.6226906 40.455063)
Ginos,9,Moncloa-Aravaca,POINT (-3.8156908 40.4681723)
Ginos,4,Salamanca,POINT (-3.6823326 40.4396999)
Ginos,16,Hortaleza,POINT (-3.6663936 40.4969066)
Ginos,2,Arganzuela,POINT (-3.7065923 40.4046778)
Ginos,1,Centro,POINT (-3.6991863 40.4181354)
Ginos,3,Retiro,POINT (-3.6698898 40.4136319)
Ginos,7,Chamberí,POINT (-3.7039338 40.4338632)
Ginos,16,Hortaleza,POINT (-3.6360452 40.4630185)
Ginos,5,Chamartín,POINT (-3.6766133 40.4576851)
Ginos,6,Tetuán,POINT (-3.7041753 40.4461384)
Ginos,20,San Blas-Canillejas,POINT (-3.6294106 40.4400749)
Ginos,6,Tetuán,POINT (-3.7198256 40.4758177)
Ginos,5,Chamartín,POINT (-3.685037 40.4637916)
Ginos,7,Chamberí,POINT (-3.7133451 40.4253937)
Ginos,7,Chamberí,POINT (-3.7021128 40.4280439)
Ginos,4,Salamanca,POINT (-3.6826327 40.4304489)
Ginos,2,Arganzuela,POINT (-3.6879754 40.4004467)
Ginza,1,Centro,POINT (-3.6958879 40.4159377)
Gloria Bendita Madrid,1,Centro,POINT (-3.7099494 40.4161135)
Go,15,Ciudad Lineal,POINT (-3.6370092 40.4375703)
Go Ramen,2,Arganzuela,POINT (-3.69744 40.4027096)
Go Sushing,8,Fuencarral-El Pardo,POINT (-3.67226 40.5009008)
Go Sushing,11,Carabanchel,POINT (-3.7560028 40.3616501)
Go Sushing!,20,San Blas-Canillejas,POINT (-3.6245538 40.4534454)
Go! Sushing,2,Arganzuela,POINT (-3.7081487 40.4033042)
Gobolem,9,Moncloa-Aravaca,POINT (-3.7163379 40.4403626)
Gobu,4,Salamanca,POINT (-3.6786315 40.4241477)
Gochü Sidrería Contemporánea,7,Chamberí,POINT (-3.7017518 40.4300969)
Gochü Sidrería Contemporánea,7,Chamberí,POINT (-3.7026057 40.4434042)
Gofio,1,Centro,POINT (-3.7001659 40.4193287)
Gofio,1,Centro,POINT (-3.6982295 40.4138642)
Goiko,15,Ciudad Lineal,POINT (-3.6507383 40.4501268)
Goiko,20,San Blas-Canillejas,POINT (-3.6071769 40.434263)
Goiko Gril,6,Tetuán,POINT (-3.6970581 40.4522532)
Goiko Grill,4,Salamanca,POINT (-3.6871521 40.4376723)
Goiko Grill,6,Tetuán,POINT (-3.6936157 40.4636449)
Goiko Grill,7,Chamberí,POINT (-3.702145 40.4293811)
Goiko Grill,1,Centro,POINT (-3.6984798 40.4149977)
Goiko Grill,4,Salamanca,POINT (-3.6755892 40.428919)
Goiko Grill,4,Salamanca,POINT (-3.6828447 40.422998)
Goiko Grill,7,Chamberí,POINT (-3.7030977 40.4445755)
Goiko Grill,7,Chamberí,POINT (-3.7139558 40.427731)
Goiko Grill,1,Centro,POINT (-3.7065474 40.4242822)
Goiko Grill,8,Fuencarral-El Pardo,POINT (-3.6679148 40.5093379)
GoikoGrill,5,Chamartín,POINT (-3.6809342 40.4583576)
Gonder,1,Centro,POINT (-3.7081864 40.4131836)
Goyo,14,Moratalaz,POINT (-3.6359009 40.4079748)
Gracias Padre,1,Centro,POINT (-3.6972722 40.4222185)
Gracias Padre,4,Salamanca,POINT (-3.6756298 40.430073)
Gracias Padre (extension),4,Salamanca,POINT (-3.6764395 40.4301178)
Graffiti Moncloa,7,Chamberí,POINT (-3.7161033 40.4331669)
Grama,1,Centro,POINT (-3.7047295 40.4148645)
Grama Lounge,1,Centro,POINT (-3.7017597 40.4154971)
Gran Café El Espejo,1,Centro,POINT (-3.6916509 40.4236949)
Gran Clavel,1,Centro,POINT (-3.6995623 40.4195876)
Gran Nemrut Oporto,11,Carabanchel,POINT (-3.7306618 40.388491)
Gran Taberna Breogán,1,Centro,POINT (-3.71346 40.4242199)
Gran Vuelo,5,Chamartín,POINT (-3.6669634 40.4485857)
Gran siglo,2,Arganzuela,POINT (-3.698621 40.3949228)
Grant's,15,Ciudad Lineal,POINT (-3.6364268 40.4397488)
Grazie Mille,1,Centro,POINT (-3.7075072 40.4161161)
Greek And Shop,1,Centro,POINT (-3.7020918 40.4248768)
Green Tea Zurbano,7,Chamberí,POINT (-3.6929046 40.4391867)
Grill Stop,1,Centro,POINT (-3.7078826 40.4118347)
Grosso,7,Chamberí,POINT (-3.7135233 40.425619)
Grosso Napoletano,7,Chamberí,POINT (-3.698086 40.4339361)
Grosso Napoletano,2,Arganzuela,POINT (-3.7001373 40.4073644)
Grosso Napoletano,6,Tetuán,POINT (-3.6894005 40.4772006)
Grosso Napoletano,4,Salamanca,POINT (-3.6770154 40.4261)
Grosso Napoletano Gluten Free,1,Centro,POINT (-3.6956263 40.4248272)
Grosso napolitano,2,Arganzuela,POINT (-3.68221 40.3970269)
Guacatay,21,Barajas,POINT (-3.6080971 40.49437)
Guang Zhou,10,Latina,POINT (-3.7660957 40.3878815)
Guang Zhou,11,Carabanchel,POINT (-3.7692466 40.3784588)
Guasa,7,Chamberí,POINT (-3.6989903 40.4251672)
Guito's,9,Moncloa-Aravaca,POINT (-3.7837696 40.4653043)
Guo Rong,12,Usera,POINT (-3.7070824 40.3833133)
Guo Yuan Wai,12,Usera,POINT (-3.7062325 40.3832955)
Gustazio Gastrobar (Pinsa Romana & gastronomía italiana),2,Arganzuela,POINT (-3.6910627 40.3883598)
Gustos,1,Centro,POINT (-3.7079506 40.4149531)
Gymage,1,Centro,POINT (-3.7047819 40.421424)
Gyoza Go!,7,Chamberí,POINT (-3.7030559 40.4292921)
H10 bar,1,Centro,POINT (-3.7008469 40.4139622)
Habanera,4,Salamanca,POINT (-3.6917581 40.425343)
Habesha,2,Arganzuela,POINT (-3.6949468 40.4060838)
Hai Nao,1,Centro,POINT (-3.7004068 40.4208768)
Hak,16,Hortaleza,POINT (-3.6529201 40.4920701)
Hakuna Patata,2,Arganzuela,POINT (-3.694901 40.4018625)
Hakuna matata veggie,7,Chamberí,POINT (-3.7103034 40.4309431)
Hamburguesa Nostra,20,San Blas-Canillejas,POINT (-3.6184548 40.4559741)
Hamburguesa Nostra,4,Salamanca,POINT (-3.6806565 40.4373133)
Hamburguesa Nostra,4,Salamanca,POINT (-3.6864907 40.4206499)
Hamburguesa Nostra,7,Chamberí,POINT (-3.7138516 40.4276604)
Hamburguesería Don Oso,1,Centro,POINT (-3.7026001 40.4150133)
Han Gang,1,Centro,POINT (-3.6902653 40.4142469)
Hanakura,7,Chamberí,POINT (-3.7005862 40.4332124)
Hanan,7,Chamberí,POINT (-3.7133788 40.4259006)
Happiness,15,Ciudad Lineal,POINT (-3.6383442 40.4423564)
Happy Green,1,Centro,POINT (-3.6981744 40.4212587)
Haranita,1,Centro,POINT (-3.6981904 40.4200634)
Hattori Hanzo,1,Centro,POINT (-3.7039115 40.4208645)
Havana Blues,2,Arganzuela,POINT (-3.6985008 40.4021252)
He Lao Tai,12,Usera,POINT (-3.7043938 40.3833803)
Healthy Hunters,6,Tetuán,POINT (-3.6890122 40.4774533)
Healthy Poke,1,Centro,POINT (-3.7075945 40.4138361)
Hello Sushi,6,Tetuán,POINT (-3.6998559 40.4468441)
Hello Sushi,6,Tetuán,POINT (-3.6987127 40.4474093)
Hemu Sushi,1,Centro,POINT (-3.7015174 40.418978)
Herjomar,6,Tetuán,POINT (-3.7102619 40.447105)
Hermanos Arnanz,18,Villa de Vallecas,POINT (-3.6233142 40.3808184)
Hermanos Egea,2,Arganzuela,POINT (-3.6961084 40.4000929)
Hermanos Saez,4,Salamanca,POINT (-3.6724984 40.4381852)
Hermanos Vinagre,1,Centro,POINT (-3.6970058 40.4228629)
Hermanos Vinagre,3,Retiro,POINT (-3.6763944 40.4189233)
Hevia,4,Salamanca,POINT (-3.6862586 40.4360749)
Hijo del Maíz,6,Tetuán,POINT (-3.6867719 40.4724618)
Hinori,8,Fuencarral-El Pardo,POINT (-3.7061993 40.5043012)
Hispano Italiano,9,Moncloa-Aravaca,POINT (-3.7220314 40.4312004)
Hoh's,1,Centro,POINT (-3.7077063 40.4234595)
Hojaldrería,1,Centro,POINT (-3.6994716 40.4186693)
Hoki sushi,2,Arganzuela,POINT (-3.6964062 40.4011098)
Hola Bar,12,Usera,POINT (-3.7056592 40.3848489)
Home Burger Bar,1,Centro,POINT (-3.7056153 40.4219441)
Honest Greens,6,Tetuán,POINT (-3.6939014 40.4476952)
Honest Greens,5,Chamartín,POINT (-3.6918852 40.4499983)
Honest Greens,1,Centro,POINT (-3.6978322 40.4248553)
Honest Greens,4,Salamanca,POINT (-3.6833313 40.4374096)
Honest Greens,16,Hortaleza,POINT (-3.6686933 40.4959032)
Honest Greens,1,Centro,POINT (-3.6988574 40.4193702)
Honest Greens,7,Chamberí,POINT (-3.7016997 40.4270276)
Honest Greens,6,Tetuán,POINT (-3.6894285 40.4770986)
Honest Greens,4,Salamanca,POINT (-3.6874341 40.4286741)
Hong Du,12,Usera,POINT (-3.7065061 40.3862221)
Hong Kong,6,Tetuán,POINT (-3.6930421 40.4567027)
Hong Kong 70,1,Centro,POINT (-3.707576 40.4137355)
Hong Kong 70,12,Usera,POINT (-3.706387 40.3863941)
Hong Kong City,7,Chamberí,POINT (-3.7158525 40.4314925)
Hong Kong Kitchen,1,Centro,POINT (-3.7105278 40.4225468)
Horcher,1,Centro,POINT (-3.6890844 40.4186768)
Horno Panadería San Claudio,14,Moratalaz,POINT (-3.6254466 40.4199713)
Horno Santa María,1,Centro,POINT (-3.7209324 40.4205148)
Horno de Juan,4,Salamanca,POINT (-3.6774281 40.4237264)
Horreo de Valmayor,11,Carabanchel,POINT (-3.7512238 40.3731073)
Hot Now,1,Centro,POINT (-3.6979947 40.4213703)
Hot Pot,12,Usera,POINT (-3.7027207 40.3853707)
Hot Pot,1,Centro,POINT (-3.7093626 40.4235192)
Hot Pot de Sichuan,1,Centro,POINT (-3.7074887 40.4186817)
Huacatay,5,Chamartín,POINT (-3.6751441 40.4569197)
Huariche,10,Latina,POINT (-3.7462282 40.4058072)
Huerto y Caldero,3,Retiro,POINT (-3.6705859 40.4167739)
Humo,13,Puente de Vallecas,POINT (-3.6671176 40.3979986)
Hunan Restaurant,1,Centro,POINT (-3.7035471 40.4212367)
Hurra,7,Chamberí,POINT (-3.7084387 40.4384478)
Hylogui,1,Centro,POINT (-3.6987327 40.4160304)
Hórreo IV,4,Salamanca,POINT (-3.6761828 40.432612)
IL COC,7,Chamberí,POINT (-3.6952666 40.4256381)
Ibérico,21,Barajas,POINT (-3.5842882 40.4712721)
Ichikoro,1,Centro,POINT (-3.6995653 40.4156538)
Ichiwaka,8,Fuencarral-El Pardo,POINT (-3.678183 40.5090274)
Igo Ramen,1,Centro,POINT (-3.7073218 40.4190175)
Igo Ramen,1,Centro,POINT (-3.7054992 40.421101)
Il Boccone,2,Arganzuela,POINT (-3.6868064 40.3990434)
Il Cono,1,Centro,POINT (-3.6989146 40.4220732)
Il Consigliere,6,Tetuán,POINT (-3.725084 40.4646489)
Il Duomo Di Firence,21,Barajas,POINT (-3.5917798 40.461507)
Il Pastaio del Vecchio Mulino,7,Chamberí,POINT (-3.6969376 40.4419187)
Il Pezzo di Guiseppe,1,Centro,POINT (-3.7004107 40.4150326)
Il Piccolino della Farfalla,1,Centro,POINT (-3.7009649 40.4139905)
Il Pomo d'oro,11,Carabanchel,POINT (-3.7562517 40.3618142)
Il Posto,7,Chamberí,POINT (-3.7044794 40.4362502)
Il Regno di Napoli,7,Chamberí,POINT (-3.7035649 40.4278812)
Il Rincontro,7,Chamberí,POINT (-3.7050327 40.4361366)
Il Veneziano Ristobar,20,San Blas-Canillejas,POINT (-3.5873694 40.4465604)
Il cratere del gusto,9,Moncloa-Aravaca,POINT (-3.7190864 40.4295828)
Impasta,1,Centro,POINT (-3.70838 40.4167584)
Imperio Inca,6,Tetuán,POINT (-3.7003241 40.4595627)
In Cocina,7,Chamberí,POINT (-3.6993858 40.4288097)
In-Pulso Restaurante,2,Arganzuela,POINT (-3.680149 40.3925464)
Inari,4,Salamanca,POINT (-3.6784091 40.4292658)
Inclán Brutal Bar,1,Centro,POINT (-3.7018637 40.4150858)
IndThai,6,Tetuán,POINT (-3.7023816 40.457383)
Indalo,1,Centro,POINT (-3.7011454 40.4160523)
Indalo,1,Centro,POINT (-3.7132192 40.4249437)
Indian Spice,1,Centro,POINT (-3.6991697 40.4151932)
Inefable,9,Moncloa-Aravaca,POINT (-3.7148187 40.4414013)
Inshirah sushi,16,Hortaleza,POINT (-3.6443881 40.4693078)
Insólito,15,Ciudad Lineal,POINT (-3.6579689 40.4413356)
Inti de Oro,1,Centro,POINT (-3.6988703 40.4157868)
Ipuzcoa Gourmet,7,Chamberí,POINT (-3.7080228 40.4403476)
Ishou,1,Centro,POINT (-3.70876 40.423364)
Izakaya Han,1,Centro,POINT (-3.6984647 40.4218369)
Izariya,7,Chamberí,POINT (-3.6931907 40.4361818)
JUNK,4,Salamanca,POINT (-3.6756379 40.4279981)
Jai Alai,5,Chamartín,POINT (-3.6896599 40.446359)
Jalo,1,Centro,POINT (-3.6932234 40.4094075)
Jamonería Salamanca,6,Tetuán,POINT (-3.7023198 40.4469597)
Jamón y Churrasco,6,Tetuán,POINT (-3.6962205 40.4605158)
Janatomo,1,Centro,POINT (-3.6989861 40.4200398)
Jardín Cañaveral,19,Vicálvaro,POINT (-3.5504293 40.4052522)
Jardín Imperial,11,Carabanchel,POINT (-3.74801 40.3825136)
Jardín de Baco II,18,Villa de Vallecas,POINT (-3.6059167 40.3798563)
Jardín de Oriente,10,Latina,POINT (-3.7522988 40.4072034)
Jarritus,4,Salamanca,POINT (-3.6644162 40.4303623)
Jenkin's,6,Tetuán,POINT (-3.6958969 40.4484855)
Jesús,4,Salamanca,POINT (-3.6720498 40.4360975)
Jia Jia Pai Dang,1,Centro,POINT (-3.7090998 40.4238093)
Jiao Jiao,1,Centro,POINT (-3.7099687 40.4155515)
Jimbo Smokehouse,7,Chamberí,POINT (-3.7002632 40.4405269)
Jimmy's Restaurant,4,Salamanca,POINT (-3.6797213 40.4376303)
Jin Jin,1,Centro,POINT (-3.7098715 40.424841)
Jin Ling,1,Centro,POINT (-3.7097835 40.4240782)
Jin Yun Shao Bing,12,Usera,POINT (-3.7058997 40.3837847)
Jingxi Hotpot,1,Centro,POINT (-3.7091052 40.4239947)
Jinode,1,Centro,POINT (-3.6946942 40.4103892)
Jordan,12,Usera,POINT (-3.7097374 40.3697628)
Josemi,1,Centro,POINT (-3.6969854 40.419262)
José Luis,5,Chamartín,POINT (-3.6873895 40.454382)
Jota,7,Chamberí,POINT (-3.7035888 40.4300666)
Jota Batela,1,Centro,POINT (-3.7059087 40.4217104)
Jota Cinco,15,Ciudad Lineal,POINT (-3.6373154 40.4382334)
Joya Oriental,4,Salamanca,POINT (-3.6747333 40.4260366)
Juan Men,1,Centro,POINT (-3.7074771 40.417991)
Juana La Loca,1,Centro,POINT (-3.6902566 40.4218737)
Juanchi's Burgers,8,Fuencarral-El Pardo,POINT (-3.6721815 40.500109)
Juancho s,1,Centro,POINT (-3.7063814 40.4237878)
Juancho's BBQ,2,Arganzuela,POINT (-3.6935106 40.3926065)
Juancho’s BBQ,4,Salamanca,POINT (-3.6745782 40.4248968)
Juca Cervecería,10,Latina,POINT (-3.7494739 40.4076305)
Juka II,20,San Blas-Canillejas,POINT (-3.6305835 40.4366804)
Julia,15,Ciudad Lineal,POINT (-3.6581822 40.4318824)
Julián de Tolosa,1,Centro,POINT (-3.7087638 40.4128737)
Jumar,3,Retiro,POINT (-3.6679861 40.4118102)
Jumbo,21,Barajas,POINT (-3.579162 40.4708262)
Jungleking,1,Centro,POINT (-3.7057792 40.4157147)
Junk Burger,7,Chamberí,POINT (-3.6984226 40.4385242)
Junk Burger,7,Chamberí,POINT (-3.7018971 40.4287675)
Jurucha,4,Salamanca,POINT (-3.6857523 40.4278877)
Just Italia,7,Chamberí,POINT (-3.7060148 40.4300311)
K - Familia,6,Tetuán,POINT (-3.6990452 40.4616985)
K.A,1,Centro,POINT (-3.7080796 40.4133049)
KFC,20,San Blas-Canillejas,POINT (-3.633091 40.4390685)
KUMŪ,17,Villaverde,POINT (-3.6949644 40.3604201)
Ka Boodle Filipino Restaurant,6,Tetuán,POINT (-3.7060918 40.4486654)
Kabuki,6,Tetuán,POINT (-3.6968763 40.4532789)
Kabuki Madrid,4,Salamanca,POINT (-3.6853716 40.4245136)
Kai Thai,7,Chamberí,POINT (-3.7131039 40.4259213)
